date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:34:53	41796/41796	---M--	200	added ('OK')	image/png	etag:%2206079eea7cad71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/providers/icons/sports/pinnacle.png?v=20230711-1	D:/BAHAN%20TEST/roboslotv2/nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/providers/icons/sports/pinnaclef281.png	(from https://roboslot.site/desktop/sport)
10:34:56	217009/217009	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Aug%202023%2003:34:54%20GMT	https://roboslot.site/desktop/sport/sbo-virtual-sports	D:/BAHAN%20TEST/roboslotv2/roboslot.site/desktop/sport/sbo-virtual-sports.html	(from https://roboslot.site/desktop/sport)
10:34:58	34823/34823	---M--	200	added ('OK')	image/png	etag:%22028d8e6e5c8d61:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/providers/icons/sports/sbovirtualgames.png?v=20230711-1	D:/BAHAN%20TEST/roboslotv2/nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/providers/icons/sports/sbovirtualgamesf281.png	(from https://roboslot.site/desktop/sport)
10:34:58	0/-1	---M--	302	error ('')			https://i.postimg.cc/7PV19WRY/whatsapp-gif-2.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/7PV19WRY/whatsapp-gif-2.2cf.delayed	(from https://roboslot.site/desktop/arcade)
10:34:58	0/-1	---M--	302	error ('')			https://i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.2d0.delayed	(from https://roboslot.site/desktop/arcade)
10:34:59	45511/45511	---M--	200	added ('OK')	image/png	etag:%220f17773ea35d91:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/providers/icons/sports/cmd.png?v=20230711-1	D:/BAHAN%20TEST/roboslotv2/nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/providers/icons/sports/cmdf281.png	(from https://roboslot.site/desktop/sport)
10:34:59	0/-1	---M--	302	error ('')			https://i.postimg.cc/7PV19WRY/whatsapp-gif-2.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/7PV19WRY/whatsapp-gif-2.2d1.delayed	(from https://roboslot.site/desktop/arcade/microgaming)
10:34:59	0/-1	---M--	302	error ('')			https://i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.2d2.delayed	(from https://roboslot.site/desktop/arcade/microgaming)
10:34:59	0/-1	---M--	302	error ('')			https://i.postimg.cc/7PV19WRY/whatsapp-gif-2.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/7PV19WRY/whatsapp-gif-2.2d3.delayed	(from https://roboslot.site/desktop/arcade/crowd-play)
10:34:59	0/-1	---M--	302	error ('')			https://i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.2d4.delayed	(from https://roboslot.site/desktop/arcade/crowd-play)
10:34:59	0/-1	---M--	302	error ('')			https://i.postimg.cc/7PV19WRY/whatsapp-gif-2.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/7PV19WRY/whatsapp-gif-2.2d5.delayed	(from https://roboslot.site/desktop/arcade/joker)
10:34:59	0/-1	---M--	302	error ('')			https://i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.2d6.delayed	(from https://roboslot.site/desktop/arcade/joker)
10:34:59	39375/39375	---M--	200	added ('OK')	image/png	etag:%220b52869b197d71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/providers/icons/sports/ppvirtualgames.png?v=20230711-1	D:/BAHAN%20TEST/roboslotv2/nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/providers/icons/sports/ppvirtualgamesf281.png	(from https://roboslot.site/desktop/sport)
10:34:59	0/-1	---M--	302	error ('')			https://i.postimg.cc/7PV19WRY/whatsapp-gif-2.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/7PV19WRY/whatsapp-gif-2.2d7.delayed	(from https://roboslot.site/desktop/arcade/fachai)
10:34:59	0/-1	---M--	302	error ('')			https://i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.2d8.delayed	(from https://roboslot.site/desktop/arcade/fachai)
10:34:59	0/-1	---M--	302	error ('')			https://i.postimg.cc/7PV19WRY/whatsapp-gif-2.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/7PV19WRY/whatsapp-gif-2.2d9.delayed	(from https://roboslot.site/desktop/arcade/jili)
10:34:59	0/-1	---M--	302	error ('')			https://i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.2da.delayed	(from https://roboslot.site/desktop/arcade/jili)
10:34:59	0/-1	---M--	302	error ('')			https://i.postimg.cc/7PV19WRY/whatsapp-gif-2.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/7PV19WRY/whatsapp-gif-2.2db.delayed	(from https://roboslot.site/desktop/arcade/amb-slot)
10:34:59	0/-1	---M--	302	error ('')			https://i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.2dc.delayed	(from https://roboslot.site/desktop/arcade/amb-slot)
10:34:59	0/-1	---M--	302	error ('')			https://i.postimg.cc/7PV19WRY/whatsapp-gif-2.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/7PV19WRY/whatsapp-gif-2.2dd.delayed	(from https://roboslot.site/desktop/arcade/vpower)
10:34:59	0/-1	---M--	302	error ('')			https://i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.2de.delayed	(from https://roboslot.site/desktop/arcade/vpower)
10:35:00	0/-1	---M--	302	error ('')			https://i.postimg.cc/7PV19WRY/whatsapp-gif-2.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/7PV19WRY/whatsapp-gif-2.2df.delayed	(from https://roboslot.site/desktop/arcade/mario-club)
10:35:00	0/-1	---M--	302	error ('')			https://i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.2e0.delayed	(from https://roboslot.site/desktop/arcade/mario-club)
10:35:00	0/-1	---M--	302	error ('')			https://i.postimg.cc/7PV19WRY/whatsapp-gif-2.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/7PV19WRY/whatsapp-gif-2.2e1.delayed	(from https://roboslot.site/desktop/arcade/dragoonsoft)
10:35:00	0/-1	---M--	302	error ('')			https://i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.2e2.delayed	(from https://roboslot.site/desktop/arcade/dragoonsoft)
10:35:00	0/-1	---M--	302	error ('')			https://i.postimg.cc/7PV19WRY/whatsapp-gif-2.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/7PV19WRY/whatsapp-gif-2.2e3.delayed	(from https://roboslot.site/desktop/arcade/live22)
10:35:00	0/-1	---M--	302	error ('')			https://i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.2e4.delayed	(from https://roboslot.site/desktop/arcade/live22)
10:35:00	0/-1	---M--	302	error ('')			https://i.postimg.cc/7PV19WRY/whatsapp-gif-2.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/7PV19WRY/whatsapp-gif-2.2e5.delayed	(from https://roboslot.site/desktop/arcade/cq9)
10:35:00	0/-1	---M--	302	error ('')			https://i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.2e6.delayed	(from https://roboslot.site/desktop/arcade/cq9)
10:35:00	0/-1	---M--	302	error ('')			https://i.postimg.cc/7PV19WRY/whatsapp-gif-2.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/7PV19WRY/whatsapp-gif-2.2e7.delayed	(from https://roboslot.site/desktop/arcade/spade-gaming)
10:35:00	0/-1	---M--	302	error ('')			https://i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.2e8.delayed	(from https://roboslot.site/desktop/arcade/spade-gaming)
10:35:00	0/-1	---M--	302	error ('')			https://i.postimg.cc/7PV19WRY/whatsapp-gif-2.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/7PV19WRY/whatsapp-gif-2.2e9.delayed	(from https://roboslot.site/desktop/arcade/fun-gaming)
10:35:00	0/-1	---M--	302	error ('')			https://i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.2ea.delayed	(from https://roboslot.site/desktop/arcade/fun-gaming)
10:35:00	0/-1	---M--	302	error ('')			https://i.postimg.cc/7PV19WRY/whatsapp-gif-2.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/7PV19WRY/whatsapp-gif-2.2eb.delayed	(from https://roboslot.site/desktop/arcade/arcadia)
10:35:00	0/-1	---M--	302	error ('')			https://i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.2ec.delayed	(from https://roboslot.site/desktop/arcade/arcadia)
10:35:01	0/-1	---M--	302	error ('')			https://i.postimg.cc/7PV19WRY/whatsapp-gif-2.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/7PV19WRY/whatsapp-gif-2.2ed.delayed	(from https://roboslot.site/desktop/arcade/playstar)
10:35:01	0/-1	---M--	302	error ('')			https://i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.2ee.delayed	(from https://roboslot.site/desktop/arcade/playstar)
10:35:01	0/-1	---M--	302	error ('')			https://i.postimg.cc/7PV19WRY/whatsapp-gif-2.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/7PV19WRY/whatsapp-gif-2.2ef.delayed	(from https://roboslot.site/desktop/arcade/advantplay-mini-game)
10:35:01	0/-1	---M--	302	error ('')			https://i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.2f0.delayed	(from https://roboslot.site/desktop/arcade/advantplay-mini-game)
10:35:01	0/-1	---M--	302	error ('')			https://i.postimg.cc/7PV19WRY/whatsapp-gif-2.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/7PV19WRY/whatsapp-gif-2.2f1.delayed	(from https://roboslot.site/desktop/arcade/jdb)
10:35:01	0/-1	---M--	302	error ('')			https://i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.2f2.delayed	(from https://roboslot.site/desktop/arcade/jdb)
10:35:01	0/-1	---M--	302	error ('')			https://i.postimg.cc/7PV19WRY/whatsapp-gif-2.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/7PV19WRY/whatsapp-gif-2.2f3.delayed	(from https://roboslot.site/desktop/arcade/funky-games)
10:35:01	0/-1	---M--	302	error ('')			https://i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.2f4.delayed	(from https://roboslot.site/desktop/arcade/funky-games)
10:35:01	217178/217178	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Aug%202023%2003:34:57%20GMT	https://roboslot.site/desktop/sport/pragmatic-virtual-sports	D:/BAHAN%20TEST/roboslotv2/roboslot.site/desktop/sport/pragmatic-virtual-sports.html	(from https://roboslot.site/desktop/sport)
10:35:01	0/-1	---M--	302	error ('')			https://i.postimg.cc/7PV19WRY/whatsapp-gif-2.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/7PV19WRY/whatsapp-gif-2.2f5.delayed	(from https://roboslot.site/desktop/poker)
10:35:01	0/-1	---M--	302	error ('')			https://i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.2f6.delayed	(from https://roboslot.site/desktop/poker)
10:35:05	218329/218329	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Aug%202023%2003:35:03%20GMT	https://roboslot.site/desktop/poker/9gaming	D:/BAHAN%20TEST/roboslotv2/roboslot.site/desktop/poker/9gaming.html	(from https://roboslot.site/desktop/poker)
10:35:05	0/-1	---M--	302	error ('')			https://i.postimg.cc/7PV19WRY/whatsapp-gif-2.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/7PV19WRY/whatsapp-gif-2.2fb.delayed	(from https://roboslot.site/desktop/e-sports)
10:35:05	0/-1	---M--	302	error ('')			https://i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.2fc.delayed	(from https://roboslot.site/desktop/e-sports)
10:35:07	34064/34064	---M--	200	added ('OK')	image/png	etag:%22028d8e6e5c8d61:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/providers/icons/poker/g8poker.png?v=20230711-1	D:/BAHAN%20TEST/roboslotv2/nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/providers/icons/poker/g8pokerf281.png	(from https://roboslot.site/desktop/poker)
10:35:08	35265/35265	---M--	200	added ('OK')	image/png	etag:%22028d8e6e5c8d61:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/providers/icons/poker/onepoker.png?v=20230711-1	D:/BAHAN%20TEST/roboslotv2/nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/providers/icons/poker/onepokerf281.png	(from https://roboslot.site/desktop/poker)
10:35:09	217246/217246	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Aug%202023%2003:35:09%20GMT	https://roboslot.site/desktop/e-sports/im-esports	D:/BAHAN%20TEST/roboslotv2/roboslot.site/desktop/e-sports/im-esports.html	(from https://roboslot.site/desktop/e-sports)
10:35:12	41062/41062	---M--	200	added ('OK')	image/png	etag:%220bd9fdfee26d91:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/providers/icons/sports/imone.png?v=20230711-1	D:/BAHAN%20TEST/roboslotv2/nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/providers/icons/sports/imonef281.png	(from https://roboslot.site/desktop/e-sports)
10:35:13	90694/90694	---M--	200	added ('OK')	image/jpeg	etag:%22088a63c5bb4d81:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/providers/banners/poker/banner.jpg?v=20230711-1	D:/BAHAN%20TEST/roboslotv2/nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/providers/banners/poker/bannerf281.jpg	(from https://roboslot.site/desktop/poker)
10:35:13	217030/217030	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Aug%202023%2003:35:11%20GMT	https://roboslot.site/desktop/e-sports/pinnacle-esports	D:/BAHAN%20TEST/roboslotv2/roboslot.site/desktop/e-sports/pinnacle-esports.html	(from https://roboslot.site/desktop/e-sports)
10:35:13	0/-1	---M--	302	error ('')			https://i.postimg.cc/7PV19WRY/whatsapp-gif-2.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/7PV19WRY/whatsapp-gif-2.303.delayed	(from https://roboslot.site/desktop/others)
10:35:13	0/-1	---M--	302	error ('')			https://i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.304.delayed	(from https://roboslot.site/desktop/others)
10:35:15	217066/217066	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Aug%202023%2003:35:14%20GMT	https://roboslot.site/desktop/e-sports/tf-gaming	D:/BAHAN%20TEST/roboslotv2/roboslot.site/desktop/e-sports/tf-gaming.html	(from https://roboslot.site/desktop/e-sports)
10:35:16	43553/43553	---M--	200	added ('OK')	image/png	etag:%22036927afcad71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/providers/icons/sports/pinnacleesports.png?v=20230711-1	D:/BAHAN%20TEST/roboslotv2/nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/providers/icons/sports/pinnacleesportsf281.png	(from https://roboslot.site/desktop/e-sports)
10:35:16	2816/2816	---M-Z	200	added ('OK')	text/css	date:Sun,%2006%20Aug%202023%2003:35:17%20GMT	https://roboslot.site/Content/Promotions/nexus-beta-desktop-css?v=QZ0LQPTbYusvyjLbK1xqQxv4L_MlrRBzIDzKYaum00w1	D:/BAHAN%20TEST/roboslotv2/roboslot.site/Content/Promotions/nexus-beta-desktop-cssfe3c.css	(from https://roboslot.site/desktop/promotion)
10:35:17	0/-1	---M--	302	error ('')			https://i.postimg.cc/7PV19WRY/whatsapp-gif-2.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/7PV19WRY/whatsapp-gif-2.308.delayed	(from https://roboslot.site/desktop/promotion)
10:35:17	0/-1	---M--	302	error ('')			https://i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.309.delayed	(from https://roboslot.site/desktop/promotion)
10:35:18	5298/5298	---M--	200	added ('OK')	image/png	etag:%220fba6e5e5c8d61:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/promotions/category-sprite.png?v=20230711-1	D:/BAHAN%20TEST/roboslotv2/nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/promotions/category-spritef281.png	(from https://roboslot.site/desktop/promotion)
10:35:20	42151/42151	---M--	200	added ('OK')	image/png	etag:%220d26df0f2a8d71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/providers/icons/sports/tfgaming.png?v=20230711-1	D:/BAHAN%20TEST/roboslotv2/nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/providers/icons/sports/tfgamingf281.png	(from https://roboslot.site/desktop/e-sports)
10:35:20	216590/216590	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Aug%202023%2003:35:19%20GMT	https://roboslot.site/desktop/provider-event	D:/BAHAN%20TEST/roboslotv2/roboslot.site/desktop/provider-event.html	(from https://roboslot.site/desktop/promotion)
10:35:23	38782/38782	---M--	200	added ('OK')	image/png	etag:%220cd7cddd2d1d71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/providers/icons/others/balak4d.png?v=20230711-1	D:/BAHAN%20TEST/roboslotv2/nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/providers/icons/others/balak4df281.png	(from https://roboslot.site/desktop/others)
10:35:23	229357/229357	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Aug%202023%2003:35:21%20GMT	https://roboslot.site/desktop/promotion/new-member	D:/BAHAN%20TEST/roboslotv2/roboslot.site/desktop/promotion/new-member.html	(from https://roboslot.site/desktop/promotion)
10:35:23	220912/220912	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Aug%202023%2003:35:22%20GMT	https://roboslot.site/desktop/promotion/live-casino	D:/BAHAN%20TEST/roboslotv2/roboslot.site/desktop/promotion/live-casino.html	(from https://roboslot.site/desktop/promotion)
10:35:25	173/173	---MCZ	404	error ('Not%20Found')	application/json	date:Sun,%2006%20Aug%202023%2003:35:25%20GMT	https://api2-rbs.tr8ngames.com/images/id_promo_4b6a1253-8eae-4d0a-b830-68e8869e5d67_1691292321690.jpg	D:/BAHAN%20TEST/roboslotv2/api2-rbs.tr8ngames.com/images/id_promo_4b6a1253-8eae-4d0a-b830-68e8869e5d67_1691292321690.310.delayed	(from https://roboslot.site/desktop/promotion)
10:35:30	122275/122275	---M--	200	added ('OK')	image/jpeg	etag:%2202e2fa93f36d71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/providers/banners/others/banner.jpg?v=20230711-1	D:/BAHAN%20TEST/roboslotv2/nx-cdn.trgwl.com/Images/nexus-beta/light-blue/desktop/providers/banners/others/bannerf281.jpg	(from https://roboslot.site/desktop/others)
10:35:30	170080/170080	---M-Z	200	added ('OK')	text/css	date:Sun,%2006%20Aug%202023%2003:35:26%20GMT	https://roboslot.site/Content/nexus-beta-mobile-css?v=vSkH4OnJOFChMZv2__EatNYwJvz1jphXipA9Pd2aiTw1	D:/BAHAN%20TEST/roboslotv2/roboslot.site/Content/nexus-beta-mobile-cssf7ab.css	(from https://roboslot.site/mobile/login)
10:35:30	611483/611483	---M--	200	added ('OK')	image/jpeg	etag:%22bbe5f8adcf2ad91:0%22	https://api2-rbs.tr8ngames.com/images/id_promo_fb0cfa1c-f4e1-485f-9837-fb619a180aab_1673960036857.jpg	D:/BAHAN%20TEST/roboslotv2/api2-rbs.tr8ngames.com/images/id_promo_fb0cfa1c-f4e1-485f-9837-fb619a180aab_1673960036857.jpg	(from https://roboslot.site/desktop/promotion)
10:35:30	587269/587269	---M--	200	added ('OK')	image/jpeg	etag:%2253da1aaecf2ad91:0%22	https://api2-rbs.tr8ngames.com/images/id_promo_7b0bd4f1-39ec-4783-a0f9-fca5ad29720a_1673960261217.jpg	D:/BAHAN%20TEST/roboslotv2/api2-rbs.tr8ngames.com/images/id_promo_7b0bd4f1-39ec-4783-a0f9-fca5ad29720a_1673960261217.jpg	(from https://roboslot.site/desktop/promotion)
10:35:30	475/475	---M-Z	200	added ('OK')	text/css	date:Sun,%2006%20Aug%202023%2003:35:31%20GMT	https://roboslot.site/Content/Account/nexus-beta-mobile-login-panel-css?v=GiG_4SWSylTnCtypX95BFjpH4sQ96l8Eo0txxK9Jwmg1	D:/BAHAN%20TEST/roboslotv2/roboslot.site/Content/Account/nexus-beta-mobile-login-panel-css544b.css	(from https://roboslot.site/mobile/login)
10:35:30	0/-1	---M--	302	error ('')			https://i.postimg.cc/7PV19WRY/whatsapp-gif-2.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/7PV19WRY/whatsapp-gif-2.313.delayed	(from https://roboslot.site/mobile/login)
10:35:30	0/-1	---M--	302	error ('')			https://i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.314.delayed	(from https://roboslot.site/mobile/login)
10:35:31	61318/61318	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Aug%202023%2003:35:32%20GMT	https://roboslot.site/mobile/forgot-password	D:/BAHAN%20TEST/roboslotv2/roboslot.site/mobile/forgot-password.html	(from https://roboslot.site/mobile/login)
10:35:31	476846/476846	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2006%20Aug%202023%2003:35:32%20GMT	https://roboslot.site/bundles/nexus-beta-mobile-js?v=yiv6hdWyCRc3rS4WOTTzs1mtPu0yru9nf31g8kcSROM1	D:/BAHAN%20TEST/roboslotv2/roboslot.site/bundles/nexus-beta-mobile-js9926	(from https://roboslot.site/mobile/login)
10:35:31	1245/1245	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2006%20Aug%202023%2003:35:32%20GMT	https://roboslot.site/mobile/url(//nx-cdn.trgwl.com/Images/nexus-beta/light-blue/mobile/layout/login/background.jpg?v=20230711-1)	D:/BAHAN%20TEST/roboslotv2/roboslot.site/mobile/url(/nx-cdn.trgwl.com/Images/nexus-beta/light-blue/mobile/layout/login/background7d6e.jpg	(from https://roboslot.site/mobile/login)
10:35:31	403/403	---M-Z	200	added ('OK')	text/css	date:Sun,%2006%20Aug%202023%2003:35:32%20GMT	https://roboslot.site/Content/Register/nexus-beta-mobile-css?v=yAbjKX_Q9IOuFnMcFyUAJdiCcLXsGycnXMeZ9hQ2cB41	D:/BAHAN%20TEST/roboslotv2/roboslot.site/Content/Register/nexus-beta-mobile-css1608.css	(from https://roboslot.site/mobile/register)
10:35:32	0/-1	---M--	302	error ('')			https://i.postimg.cc/7PV19WRY/whatsapp-gif-2.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/7PV19WRY/whatsapp-gif-2.319.delayed	(from https://roboslot.site/mobile/register)
10:35:32	0/-1	---M--	302	error ('')			https://i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.31a.delayed	(from https://roboslot.site/mobile/register)
10:35:32	2784/2784	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2006%20Aug%202023%2003:35:33%20GMT	https://roboslot.site/bundles/Register/page-js?v=nxerjq_ZdhnQi3Nc0mos9D9VbGUS6PJHrROf-ZwtE5Y1	D:/BAHAN%20TEST/roboslotv2/roboslot.site/bundles/Register/page-js3872	(from https://roboslot.site/mobile/register)
10:35:32	0/-1	---M--	302	error ('')			https://i.postimg.cc/7PV19WRY/whatsapp-gif-2.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/7PV19WRY/whatsapp-gif-2.31c.delayed	(from https://roboslot.site/mobile/slots/pragmatic)
10:35:32	0/-1	---M--	302	error ('')			https://i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.gif	D:/BAHAN%20TEST/roboslotv2/i.postimg.cc/m2x9nSNb/RTP-DANA178-Nexus-mwyhqb-15.31d.delayed	(from https://roboslot.site/mobile/slots/pragmatic)
